Model No,Brand,Control,Prog Name,Type,New CEC,New Star
HSU-24HEK03/R2(DB) / HSU-24HEG03/R2(DB),Haier,Non Ducted,Single Split System,Wall Hung,2.12,2.25
HSU-24R04,Haier,Non Ducted,Single Split System,,2.85,0
HSU-24RM03/R2,Haier,Non Ducted,Single Split System,Wall Hung,2.35,0
HW-09HA04,Haier,Non Ducted,Window Wall,,1.08,0
HW-09HA04,Haier,Non Ducted,Single Split System,,1.08,0
HW-12HA04,Haier,Non Ducted,Window Wall,,1.38,0
HW-12HA04,Haier,Non Ducted,Window Wall,,1.38,0
HW-12HL04,Haier,Non Ducted,Window Wall,,1.46,0
HW-18HA04,Haier,Non Ducted,Window Wall,,2.1,0
HW-18HL04,Haier,Non Ducted,Window Wall,,2.18,0
HW-18HL04,Haier,Non Ducted,Single Split System,,2.18,0
HW-24H04,Haier,Non Ducted,Window Wall,,2.9,0
Indoor: AS182AVERA; Outdoor: AU182AFERA,Haier,Non Ducted,Single Split System,,1.58,0
