Model No,Brand,Control,Prog Name,Type,New CEC,New Star
FVXS35B / RXS35B,DAIKIN,Non Ducted,Single Split System,,1.16,0
FVXS35B / RXS35B,DAIKIN,Non Ducted,Single Split System,,1.16,0
FVXS35G / RXS35EB,DAIKIN,Non Ducted,Single Split System,Floor Mounted,1.03,1.75
FVXS35K / RXS35K,DAIKIN,Non Ducted,Single Split System,Floor Mounted,1.03,2.25
FVXS35L / RXS35LA,DAIKIN,Non Ducted,Single Split System,Floor Mounted,0.92,3
FVXS45L / RXS45LA,DAIKIN,Non Ducted,Single Split System,Floor Mounted,1.37,2.25
FVXS50B / RXS50B,DAIKIN,Non Ducted,Single Split System,,1.7,0
FVXS50B / RXS50B,DAIKIN,Non Ducted,Single Split System,,1.7,0
FVXS50F*** / RXS50K***,Daikin,Non Ducted,Single Split System,Floor Mounted,1.57,1.5
FVXS50G / RXS50J,DAIKIN,Non Ducted,Single Split System,Floor Mounted,1.57,1.5
FVXS50K / RXS50K,DAIKIN,Non Ducted,Single Split System,Floor Mounted,1.57,2
FVXS50K / RXS50K,Daikin,Non Ducted,Single Split System,Floor Mounted,1.57,2
FVXS50L / RXS50LA,DAIKIN,Non Ducted,Single Split System,Floor Mounted,1.3,2.75
FVXS60K / RXS60HA,DAIKIN,Non Ducted,Single Split System,Floor Mounted,1.98,1.75
FVXS60L / RXS60LA,DAIKIN,Non Ducted,Single Split System,Floor Mounted,1.7,2.25
FVXS71K / RXS71HA,DAIKIN,Non Ducted,Single Split System,Floor Mounted,2.36,1.5
FVXS71L / RXS71LA,DAIKIN,Non Ducted,Single Split System,Floor Mounted,2.13,2
FVY100L / R100KU,DAIKIN,Non Ducted,Single Split System,,3.7,0
FVY100L / RY100KU,DAIKIN,Non Ducted,Portable cooler,,4.1,0
FVY125L / R125KU,DAIKIN,Non Ducted,Single Split System,,4.7,0
FVY125L / RY125KU,DAIKIN,Non Ducted,Portable cooler,,5.2,0
FVY223C***+RY223***,DAIKIN,Non Ducted,Single Split System,,1.25,0
FVY353C***+RY353***,DAIKIN,Non Ducted,Single Split System,,1.63,0
FVY453C***+RY453***,DAIKIN,Non Ducted,Single Split System,,2.1,0
FVY71L / R71KU,DAIKIN,Non Ducted,Single Split System,,3.1,0
FVY71L / RY71KU,DAIKIN,Non Ducted,Portable cooler,,3.3,0
REYQ10P,DAIKIN,Non Ducted,Multiple split - VRF,,7.49,0
REYQ10T,DAIKIN,Non Ducted,Multiple split - VRF,,7.44,0
REYQ12P,DAIKIN,Non Ducted,Multiple split - VRF,,9.56,0
REYQ12T,DAIKIN,Non Ducted,Multiple split - VRF,,9.14,0
REYQ14P,DAIKIN,Non Ducted,Multiple split - VRF,,11.96,0
REYQ14T,DAIKIN,Non Ducted,Multiple split - VRF,,11.46,0
REYQ16P,DAIKIN,Non Ducted,Multiple split - VRF,,14.74,0
REYQ16T,DAIKIN,Non Ducted,Multiple split - VRF,,13.64,0
REYQ16TH,DAIKIN,Non Ducted,Multiple split - VRF,,10.94,0
REYQ18P,DAIKIN,Non Ducted,Multiple split - VRF,,13.72,0
REYQ18T,DAIKIN,Non Ducted,Multiple split - VRF,,16.12,0
REYQ18TH,DAIKIN,Non Ducted,Multiple split - VRF,,12.92,0
REYQ20P,DAIKIN,Non Ducted,Multiple split - VRF,,16,0
REYQ20T,DAIKIN,Non Ducted,Multiple split - VRF,,18.8,0
REYQ20TH,DAIKIN,Non Ducted,Multiple split - VRF,,14.6,0
REYQ22P,DAIKIN,Non Ducted,Multiple split - VRF,,17.88,0
REYQ8P,DAIKIN,Non Ducted,Multiple split - VRF,,5.87,0
REYQ8T,DAIKIN,Non Ducted,Multiple split - VRF,,5.48,0
RMKS112L,DAIKIN,Non Ducted,Multiple split - VRF,,2.88,0
RMKS140L,DAIKIN,Non Ducted,Multiple split - VRF,,3.99,0
RMKS160L,DAIKIN,Non Ducted,Multiple split - VRF,,4.75,0
RMXS112L,DAIKIN,Non Ducted,Multiple split - VRF,,2.88,0
RMXS140L,DAIKIN,Non Ducted,Multiple split - VRF,,3.99,0
RMXS160L,DAIKIN,Non Ducted,Multiple split - VRF,,4.75,0
RXQ10P,DAIKIN,Non Ducted,Multiple split - VRF,,8.3,0
RXQ10T,DAIKIN,Non Ducted,Multiple split - VRF,,7.69,0
RXQ12P,DAIKIN,Non Ducted,Multiple split - VRF,,9.41,0
RXQ12T,DAIKIN,Non Ducted,Multiple split - VRF,,9.49,0
RXQ12TH,DAIKIN,Non Ducted,Multiple split - VRF,,7.74,0
RXQ14P,DAIKIN,Non Ducted,Multiple split - VRF,,12.96,0
RXQ14T,DAIKIN,Non Ducted,Multiple split - VRF,,11.46,0
RXQ14TH,DAIKIN,Non Ducted,Multiple split - VRF,,9.4,0
RXQ16P,DAIKIN,Non Ducted,Multiple split - VRF,,14.84,0
RXQ16PAH,DAIKIN,Non Ducted,Multiple split - VRF,,11.14,0
RXQ16T,DAIKIN,Non Ducted,Multiple split - VRF,,13.64,0
RXQ16TH,DAIKIN,Non Ducted,Multiple split - VRF,,11.04,0
RXQ18P,DAIKIN,Non Ducted,Multiple split - VRF,,16.22,0
RXQ18PAH,DAIKIN,Non Ducted,Multiple split - VRF,,13.82,0
RXQ18T,DAIKIN,Non Ducted,Multiple split - VRF,,16.12,0
RXQ18TH,DAIKIN,Non Ducted,Multiple split - VRF,,11.62,0
RXQ18TN,DAIKIN,Non Ducted,Multiple split - VRF,,13.22,0
RXQ20P,DAIKIN,Non Ducted,Multiple split - VRF,,15,0
RXQ20T,DAIKIN,Non Ducted,Multiple split - VRF,,18.8,0
RXQ20TH,DAIKIN,Non Ducted,Multiple split - VRF,,13.3,0
RXQ20TN,DAIKIN,Non Ducted,Multiple split - VRF,,15,0
RXQ22P,DAIKIN,Non Ducted,Multiple split - VRF,,17.68,0
RXQ22TH,DAIKIN,Non Ducted,Multiple split - VRF,,14.98,0
RXQ22TN,DAIKIN,Non Ducted,Multiple split - VRF,,16.98,0
RXQ22TS,DAIKIN,Non Ducted,Multiple split - VRF,,17.18,0
RXQ5P,DAIKIN,Non Ducted,Multiple split - VRF,,3.68,0
RXQ6P,DAIKIN,Non Ducted,Multiple split - VRF,,3.89,0
RXQ6T,DAIKIN,Non Ducted,Multiple split - VRF,,3.87,0
RXQ8P,DAIKIN,Non Ducted,Multiple split - VRF,,5.56,0
