Model No,Brand,Control,Prog Name,Type,New CEC,New Star
ACS-09WO/Cc,LAKES,Non Ducted,Single Split System,,0.94,0
ACS-13WO/Ac,LAKES,Non Ducted,Single Split System,,1.32,0
ACSH-09WO/Cc,LAKES,Non Ducted,Single Split System,,0.95,0
ACSH-13WO/Ac,LAKES,Non Ducted,Single Split System,,1.32,0
LA25,LAKES,Non Ducted,Single Split System,Wall Hung,0.675,2.75
LA35,LAKES,Non Ducted,Single Split System,Wall Hung,0.91,3
LA51,LAKES,Non Ducted,Single Split System,Wall Hung,1.504,2
LA62I/LA62O,LAKES,Non Ducted,Single Split System,Wall Hung,1.88,1.5
LA80,LAKES,Non Ducted,Single Split System,Wall Hung,2.27,2
