Model No,Brand,Control,Prog Name,Type,New CEC,New Star
Munro Air,MUNRO AIR,Non Ducted,Single Split System,Wall Hung,0.96,0
Munro Air,MUNRO AIR,Non Ducted,Single Split System,Wall Hung,2.4,0
