Model No,Brand,Control,Prog Name,Type,New CEC,New Star
ASW-H09B6A4/#R1-C7,EDILSIDER,Non Ducted,Single Split System,Wall Hung,0.68,2.75
ASW-H12C4A4/#R1-C7,EDILSIDER,Non Ducted,Single Split System,Wall Hung,0.9,2.75
ASW-H18B4/#R1-AUA,EDILSIDER,Non Ducted,Single Split System,Wall Hung,1.45,2.75
ASW-H24A4/#R1-AUA,EDILSIDER,Non Ducted,Single Split System,Wall Hung,1.95,2.25
