Model No,Brand,Control,Prog Name,Type,New CEC,New Star
KFR-25GW,HOFFWEL,Non Ducted,Single Split System,,0.95,0
KFR-25GW,HOFFWEL,Non Ducted,Single Split System,,0.94,0
KFR-32GW,HOFFWEL,Non Ducted,Single Split System,,1.28,0
KFR-32GW/A,HOFFWEL,Non Ducted,Single Split System,,1.25,0
KFR-61GW,HOFFWEL,Non Ducted,Single Split System,,2.32,0
KFR-61GW,HOFFWEL,Non Ducted,Single Split System,,2.4,0
KFR-66GW,HOFFWEL,Non Ducted,Single Split System,,2.65,0
KFR-66GW,HOFFWEL,Non Ducted,Single Split System,,2.65,0
KFR-70GW,HOFFWEL,Non Ducted,Single Split System,,2.7,0
