Model No,Brand,Control,Prog Name,Type,New CEC,New Star
KFR-25GW/X1c,CRYSTAL,Non Ducted,Single Split System,Wall Hung,0.87,0
KFR-51GW/X1c,CRYSTAL,Non Ducted,Single Split System,Wall Hung,1.8,0
KFR-70GW/X1c,CRYSTAL,Non Ducted,Single Split System,Wall Hung,2.4,0
