Model No,Brand,Control,Prog Name,Type,New CEC,New Star
DNH/VC36V,Roland,Ducted,Single Split System,,3.44,0
DNH/VC48Y - 11,Roland,Ducted,Single Split System,,4.64,0
DNH/VC58V,Roland,Ducted,Single Split System,,5.56,0
DNH/VC60Y - 11,Roland,Ducted,Single Split System,,5.62,0
DNH/VM30V-12,Roland,Ducted,Single Split System,,2.909,0
DNH/VM36V,Roland,Ducted,Single Split System,,3.54,0
DNH/VM36Y - 11,Roland,Ducted,Single Split System,,3.72,0
DNH/VM48V-11,Roland,Ducted,Single Split System,,4.98,0
DNH/VM48Y -11,Roland,Ducted,Single Split System,,4.77,0
DNH/VM60Y -11,Roland,Ducted,Single Split System,,5.9,0
DNH/VM75Y,Roland,Ducted,Single Split System,,6.717,0
DNH/VM85Y,Roland,Ducted,Single Split System,,8.191,0
