Model No,Brand,Control,Prog Name,Type,New CEC,New Star
ASW-H12A4/EJ-2,AUSSIEAIR,Non Ducted,Single Split System,Wall Hung,0.96,0
ASW-H24A4/SQC-3,AUSSIEAIR,Non Ducted,Single Split System,Wall Hung,2.1,1.5
KFR32GW/H,AUSSIEAIR,Non Ducted,Single Split System,,1.28,0
KFR70GW,AUSSIEAIR,Non Ducted,Single Split System,,2.7,0
