Model No,Brand,Control,Prog Name,Type,New CEC,New Star
CP*36/DXC 14-28,AIRA,Ducted,Single Split System,,3.121,0
CP*36/DXC 8-52,AIRA,Non Ducted,Single Split System,,3.042,0
CP*36/DXC 8-60,AIRA,Non Ducted,Packaged,,3.078,0
CP*50/DXC 10-63,AIRA,Non Ducted,Single Split System,,4.074,0
CP*50/DXC 8-70,AIRA,Non Ducted,Packaged,,4.021,0
CP*50/DXC14-35,AIRA,Ducted,Single Split System,,4.271,0
CP*60/DXC 10-63-4,AIRA,Non Ducted,Single Split System,,5.001,0
CP*60/DXC14-43,AIRA,Ducted,Single Split System,,5.103,0
