Model No,Brand,Control,Prog Name,Type,New CEC,New Star
TRC-09,Tranquility,Non Ducted,Packaged,,0.561,0
TRC-12,Tranquility,Non Ducted,Packaged,,0.72,0
TRC-15,Tranquility,Non Ducted,Packaged,,0.818,0
TRC-18,Tranquility,Non Ducted,Packaged,,0.947,0
