Model No,Brand,Control,Prog Name,Type,New CEC,New Star
SP-BSH-09/SPC-BSH-09,PEAK AIRCONDITIONING,Non Ducted,Single Split System,,0.86,0
SP-BSH-12-1/SPC-BSH-12-1,PEAK AIRCONDITIONING,Non Ducted,Single Split System,,1.2,0
SP-BSH-18/SPC-BSH-18,PEAK AIRCONDITIONING,Non Ducted,Single Split System,,1.75,0
SP-BSH-24/SPC-BSH-24,PEAK AIRCONDITIONING,Non Ducted,Single Split System,,2.41,0
