Model No,Brand,Control,Prog Name,Type,New CEC,New Star
AFF89,Airflo,850,Upright,Refrigerator/Freezer,299,1.5
AFFF 210,Airflo,1390,Upright,Refrigerator/Freezer,420,1.5
AFFF410,Airflo,1712,Upright,Refrigerator/Freezer,456,2.5
AFR-115C,Airflo,825,Upright,Refrigerator,262,1.5
AFR42,Airflo,510,Upright,Refrigerator,249,1
AFR69,Airflo,640,Upright,Refrigerator,268,1
