Model No,Brand,Control,Prog Name,Type,New CEC,New Star
HUS-50*,Husky,475,Upright,Refrigerator,260,1
HUS-RETRO110 Series,Husky,840,Upright,Refrigerator,190,2.5
SC130R,HUSKY,840,Upright,Refrigerator,166,3
