Model No,Brand,Control,Prog Name,Type,New CEC,New Star
R24 S NZ,INDESIT,1390,Upright,Refrigerator/Freezer,575,0
R34,INDESIT,1750,Upright,Refrigerator/Freezer,547,0
TFA 100 (FE),INDESIT,845,Upright,Refrigerator,234,1.5
TZA 1 34583,INDESIT,545,Upright,Freezer,249,2.5
