Model No,Brand,Control,Prog Name,Type,New CEC,New Star
HBTI-GT465BH,Swiss Appliances,1818,Upright,Refrigerator/Freezer,453,2.5
HBTI-GT465IX,Swiss Appliances,1818,Upright,Refrigerator/Freezer,453,2.5
HBTI-GT540IX,Swiss Appliances,1818,Upright,Refrigerator/Freezer,469,2.5
HBTI-GT640BH,Swiss Appliances,1817,Upright,Refrigerator/Freezer,529,2.5
HBTI-GT640IX,Swiss Appliances,1817,Upright,Refrigerator/Freezer,529,2.5
