Model No,Brand,Control,Prog Name,Type,New CEC,New Star
WD 8011,Fulgor,Cold,,Front,241,4.5
WMF 8010,Fulgor,Cold,,Front,238,4.5
WMT7010,Fulgor,Dual,Impeller,Top,566,1.5
