Model No,Brand,Control,Prog Name,Type,New CEC,New Star
MAM60-S1408GPS/AU09,AKAI,Dual,Impeller,Top,544,1.5
XQB100-Y1066S,AKAI,Dual,Impeller,Top,801,1.5
XQB100-Y1066S,AKAI,Dual,Impeller,Top,801,1.5
