Model No,Brand,Control,Prog Name,Type,New CEC,New Star
Singer Model SIWM8000,Singer,Dual,Impeller,Top,713,1.5
SIWM5KG,Singer,Dual,Impeller,Top,459,1.5
SIWM6000,Singer,Dual,Impeller,Top,524,1.5
SIWM7000,SINGER,Dual,Impeller,Top,569,1.5
