Model No,Brand,Control,Prog Name,Type,New CEC,New Star
CD6KG,EUROMAID,Autosensing,cotton-Extra Dry,Condenser,280,1.5
DE6KG,EUROMAID,Autosensing,"Extra Dry, Full Heat",Vented,265,2
DM4KG,Euromaid,Timer,"200 minutes, strong heat",Vented,180,2
