Model No,Brand,Control,Prog Name,Type,New CEC,New Star
EDC2086GDW,ELECTROLUX,Autosensing,Cottons Strong Dry,Condenser,357,2
EDC2086GDW,ELECTROLUX,Autosensing,Cottons Strong Dry,Condenser,357,2
EDC2086PDW,ELECTROLUX,Autosensing,Cottons Strong Dry,Condenser,357,2
EDC78550W,ELECTROLUX,Autosensing,Cottons Extra; Max Dryness,Condenser,353,2
EDH3284PDW,ELECTROLUX,Autosensing,Cottons Extra Dry,Condenser,168,6
EDI97170W,ELECTROLUX,Autosensing,Cotton Extra; Min Dryness,Condenser,296,2
EDP2074PDW,ELECTROLUX,Autosensing,"Cottons, Strong Dry",Condenser,314,2
EDS6051,ELECTROLUX,Autosensing,Normal Dry/Normal Temperature,Vented,267,2
EDV5051,ELECTROLUX,Autosensing,Normal Dry/Normal Temperature,Vented,222,2
EDV6051,ELECTROLUX,Autosensing,Normal Dry/Normal Temperature,Vented,267,2
EWW12832,ELECTROLUX,Autosensing,Regular Extra Dryness,Condenser,174,3.5
EWW12832,ELECTROLUX,Autosensing,"Drying Cottons, Dryness Extra",Condenser,174,3.5
EWW14912,ELECTROLUX,Autosensing,"Drying Cottons, Dryness Extra",Condenser,222,3
EWW14912,ELECTROLUX,Autosensing,Regular Extra Dryness,Condenser,222,3
