Model No,Brand,Control,Prog Name,Type,New CEC,New Star
T-GDZ60-09E,Tuscany,Autosensing,Extra Dry Full Load,Vented,265,2
TDY5,TUSCANY,Autosensing,Energy Efficiency Labelling Tests,Vented,225,1.5
