Model No,Brand,Control,Prog Name,Type,New CEC,New Star
NUE1958,NUTEC,47,LCD,,30.5,5
NUE2108,NUTEC,54.864,LCD (LED),,35.6,5
NUE2163,NUTEC,54,LCD,,48,4
NUE3218,NUTEC,81.28,LCD,,137.78,1.5
