Model No,Brand,Control,Prog Name,Type,New CEC,New Star
SE22RSD01AUR,Seiki,54.687,LCD (LED),,30.11,0
SE24FSD01AU,Seiki,60.965,LCD (LED),,20.67,0
SE32HS001AU,Seiki,80.039,LCD (LED),,39.372,0
SE40FS001AU,Seiki,101.609,LCD (LED),,63.36,0
SE55FS001AU,Seiki,138.783,LCD (LED),,107.86,0
SE55KS001AU,Seiki,138.783,LCD (LED),,108.16,0
SE65FS001AU,Seiki,163.896,LCD (LED),,154.32,0
SE65KS001AU,Seiki,163.896,LCD (LED),,147.67,0
