Model No,Brand,Control,Prog Name,Type,New CEC,New Star
LEDTV15HD,VIVO,39.5,LCD (LED),,19.8,6
LEDTV19DHD,VIVO,47.013,LCD (LED),,24.58,6
LEDTV19DHD,VIVO,47.013,LCD (LED),,20.89,6
LEDTV19DHD,VIVO,50.007,LCD (LED),,33.4,5
LEDTV19HD,VIVO,47.42145084,LCD (LED),,23.2,6
LEDTV22FHD,VIVO,54.7,LCD (LED),,35.67,5
LEDTV24DFHD,VIVO,59.809,LCD (LED),,28.85,6
LEDTV24FHDF,VIVO,60.965,LCD (LED),,41.5,5
LEDTV32DHD,VIVO,80.039,LCD (LED),,55.7,5.5
LEDTV32FHDF,VIVO,80.039,LCD (LED),,65.7,5
LEDTV42FHD,VIVO,106.7,LCD (LED),,134.6,4
LEDTV42FHD,VIVO,106.631,LCD (LED),,139.9,4
LEDTV46FHD,VIVO,117,LCD (LED),,112.8,5.5
LTV15DHD,VIVO,39.5,LCD,,20.88,6
LTV19DHD,VIVO,46.9,LCD,,34.64,4.5
LTV19HD,VIVO,47,LCD,,33.4,4.5
LTV22DFHD,VIVO,54.6,LCD,,49.1,4
LTV24DFHD,VIVO,61,LCD,,73.75,3
LTV26DHD,VIVO,66,LCD,,54.4,4.5
LTV26FHD,VIVO,64.8,LCD,,58.4,4
LTV26HD,VIVO,66,LCD,,59.98,4
LTV32DFHD,VIVO,80.13,LCD,,95.9,3.5
LTV32DHD,VIVO,80.6,LCD,,73.69,4.5
LTV32HD,VIVO,80.1,LCD,,96.26,3.5
LTV37HD,VIVO,94,LCD,,96.75,4.5
LTV40FHD,VIVO,101.5,LCD,,146.71,3
LTV42FHD,VIVO,106.6,LCD,,144.02,3.5
LTV46FHD,VIVO,116.8091527,LCD,,169.45,3.5
LTV55FHD,VIVO,138.783,LCD,,184.97,4.5
PTV43HD,VIVO,109.311,LCD,,159.17,3.5
PTV50HD,VIVO,126.803,Plasma,,170.1,4.5
PTV50HDA,VIVO,126.7,Plasma,,278.97,2
PTV51HD,VIVO,128.769,Plasma,,230.64,3
